label,ch0_norm,ch1_norm,ch2_norm,ch3_norm,ch4_norm
E,0.8779,1.0000,1.0000,1.0000,1.0000
E,0.8920,1.0000,1.0000,1.0000,1.0000
E,0.8779,1.0000,0.9974,1.0000,1.0000
E,0.8592,1.0000,0.9923,1.0000,1.0000
E,0.9202,1.0000,1.0000,1.0000,1.0000
E,0.8826,1.0000,0.9719,1.0000,1.0000
E,0.9531,1.0000,1.0000,1.0000,1.0000
E,0.8873,1.0000,0.9974,1.0000,1.0000
E,0.9014,1.0000,1.0000,1.0000,1.0000
E,0.9718,1.0000,1.0000,1.0000,1.0000
E,0.9296,1.0000,0.9872,1.0000,1.0000
E,0.9061,1.0000,1.0000,1.0000,1.0000
E,0.9296,1.0000,1.0000,1.0000,1.0000
E,0.9202,1.0000,1.0000,1.0000,1.0000
E,0.9765,1.0000,1.0000,1.0000,1.0000
E,0.8028,1.0000,1.0000,1.0000,1.0000
E,0.9014,1.0000,0.9974,1.0000,1.0000
E,0.8685,1.0000,0.9974,1.0000,1.0000
E,0.9014,1.0000,0.9923,1.0000,1.0000
E,0.8732,1.0000,1.0000,1.0000,1.0000
E,0.9108,1.0000,1.0000,1.0000,1.0000
E,0.8779,1.0000,0.9898,1.0000,1.0000
E,0.8920,1.0000,1.0000,1.0000,1.0000
E,0.9014,1.0000,0.9591,1.0000,1.0000
E,0.9296,1.0000,1.0000,1.0000,1.0000
E,0.9249,1.0000,0.9974,1.0000,1.0000
E,0.9202,1.0000,1.0000,1.0000,1.0000
E,0.8545,1.0000,1.0000,1.0000,1.0000
E,0.9296,1.0000,1.0000,1.0000,1.0000
E,0.8920,1.0000,1.0000,1.0000,1.0000
E,0.8779,1.0000,0.9923,1.0000,1.0000
E,0.8920,1.0000,1.0000,1.0000,1.0000
E,0.8873,1.0000,1.0000,1.0000,1.0000
E,0.9624,1.0000,1.0000,1.0000,1.0000
E,0.9296,1.0000,1.0000,1.0000,1.0000
E,0.8920,1.0000,1.0000,1.0000,1.0000
E,0.8732,1.0000,1.0000,1.0000,1.0000
E,0.8920,1.0000,1.0000,1.0000,1.0000
E,0.9249,1.0000,1.0000,1.0000,1.0000
E,0.8779,1.0000,0.9974,1.0000,1.0000
E,0.9484,1.0000,1.0000,1.0000,1.0000
E,0.9014,1.0000,0.9719,1.0000,1.0000
E,0.8826,1.0000,0.9949,1.0000,1.0000
E,0.8873,1.0000,1.0000,1.0000,1.0000
E,0.9577,1.0000,1.0000,1.0000,1.0000
E,0.8967,1.0000,0.9923,1.0000,1.0000
E,0.9202,1.0000,0.9872,1.0000,1.0000
E,0.8920,1.0000,0.9872,1.0000,1.0000
E,0.8826,1.0000,1.0000,1.0000,1.0000
E,0.9249,1.0000,1.0000,1.0000,1.0000
E,0.8826,1.0000,1.0000,1.0000,1.0000
E,0.8920,1.0000,0.9821,1.0000,1.0000
E,0.9484,1.0000,1.0000,1.0000,1.0000
E,0.9202,1.0000,1.0000,1.0000,1.0000
E,0.9531,1.0000,0.9923,1.0000,1.0000
E,0.9296,1.0000,0.9616,1.0000,1.0000
E,0.9061,1.0000,0.9668,1.0000,1.0000
E,0.9014,1.0000,1.0000,1.0000,1.0000
E,0.9061,1.0000,1.0000,1.0000,1.0000
E,0.8873,1.0000,1.0000,1.0000,1.0000
E,0.9014,1.0000,1.0000,1.0000,1.0000
E,0.9484,1.0000,1.0000,1.0000,1.0000
E,0.9014,1.0000,1.0000,1.0000,1.0000
E,0.9155,1.0000,1.0000,1.0000,1.0000
E,0.8779,1.0000,1.0000,1.0000,1.0000
E,0.8920,1.0000,0.9642,1.0000,1.0000
E,0.8732,1.0000,0.9949,1.0000,1.0000
E,0.9061,1.0000,1.0000,1.0000,1.0000
E,0.9061,1.0000,1.0000,1.0000,1.0000
E,0.9390,1.0000,0.9898,1.0000,1.0000
E,0.9014,1.0000,0.9591,1.0000,1.0000
E,0.9061,1.0000,0.9821,1.0000,1.0000
E,0.8920,1.0000,1.0000,1.0000,1.0000
E,0.8638,1.0000,1.0000,1.0000,1.0000
E,0.9014,1.0000,0.9974,1.0000,1.0000
E,0.9014,1.0000,0.9744,1.0000,1.0000
E,0.9061,1.0000,0.9744,1.0000,1.0000
E,0.8451,1.0000,1.0000,1.0000,1.0000
E,0.8873,1.0000,1.0000,1.0000,1.0000
E,0.9202,1.0000,1.0000,1.0000,1.0000
E,0.8779,1.0000,0.9668,1.0000,1.0000
E,0.9108,1.0000,0.9974,1.0000,1.0000
E,0.8873,1.0000,0.9872,1.0000,1.0000
E,0.9343,1.0000,0.9847,1.0000,1.0000
E,0.8638,1.0000,0.9847,1.0000,1.0000
E,0.8779,1.0000,0.9872,1.0000,1.0000
E,0.8967,1.0000,0.9974,1.0000,1.0000
E,0.9202,1.0000,0.9565,1.0000,0.9164
E,0.9296,1.0000,0.9591,1.0000,0.8676
E,0.9249,1.0000,0.9361,1.0000,0.9164
E,0.8967,1.0000,0.9642,1.0000,0.8885
E,0.8967,1.0000,0.9565,1.0000,0.8850
E,0.9249,1.0000,0.9591,1.0000,0.8746
E,0.9202,1.0000,0.9591,1.0000,0.8920
E,0.8920,1.0000,0.9591,1.0000,0.8676
E,0.8779,1.0000,0.9616,1.0000,0.8746
E,0.9577,1.0000,0.9309,1.0000,0.8502
E,0.9437,1.0000,0.9719,1.0000,0.8676
E,0.9812,1.0000,0.9591,1.0000,0.8362
E,0.9390,1.0000,0.9309,1.0000,0.8711
E,0.8920,1.0000,0.9463,1.0000,0.8397
E,0.9061,1.0000,0.9514,1.0000,0.8711
E,0.9155,1.0000,0.9668,1.0000,0.8328
E,0.9812,1.0000,0.9540,1.0000,0.8746
E,0.9061,1.0000,0.9488,1.0000,0.8606
E,0.9531,1.0000,0.9309,1.0000,0.8397
E,0.9484,1.0000,0.9591,1.0000,0.9268
E,0.9249,1.0000,0.9770,1.0000,0.9373
E,0.9390,1.0000,0.9719,1.0000,0.9303
E,0.9296,1.0000,0.9591,1.0000,0.9024
E,0.9014,1.0000,0.9744,1.0000,0.9199
E,0.9671,1.0000,0.9744,1.0000,0.9373
E,0.9437,1.0000,0.9565,1.0000,0.8780
E,0.9671,1.0000,0.9591,1.0000,0.8885
E,0.9624,1.0000,0.9591,1.0000,0.8885
E,0.9202,1.0000,0.9693,1.0000,0.8850
E,0.9390,1.0000,0.9591,1.0000,0.8955
E,0.9484,1.0000,0.9258,1.0000,0.8467
E,0.8779,1.0000,0.9412,1.0000,0.8606
E,0.9671,1.0000,0.9616,1.0000,0.8920
E,0.9577,1.0000,0.9744,1.0000,0.8815
E,0.9014,1.0000,0.9361,1.0000,0.8746
E,0.9437,1.0000,0.9591,1.0000,0.8955
E,0.9343,1.0000,0.9668,1.0000,0.8850
E,0.9390,1.0000,0.9591,1.0000,0.8815
E,0.9718,1.0000,0.9488,1.0000,0.8815
E,0.9531,1.0000,0.9591,1.0000,0.8746
E,0.9296,1.0000,0.9463,1.0000,0.8746
E,0.9484,1.0000,0.9565,1.0000,0.8780
E,0.9296,1.0000,0.9591,1.0000,0.8362
E,0.8967,1.0000,0.9514,1.0000,0.8850
E,0.9343,1.0000,0.9182,1.0000,0.8537
E,0.9437,1.0000,0.9591,1.0000,0.8606
E,0.9484,1.0000,0.9361,1.0000,0.8711
E,0.9484,1.0000,0.9028,1.0000,0.8537
E,0.9390,1.0000,0.9156,1.0000,0.8397
E,0.9577,1.0000,0.9565,1.0000,0.8780
E,0.9249,1.0000,0.9540,1.0000,0.8502
E,0.9343,1.0000,0.9156,1.0000,0.8746
E,0.9859,1.0000,0.9207,1.0000,0.8571
E,0.9343,1.0000,0.9463,1.0000,0.8606
E,0.9202,1.0000,0.9258,1.0000,0.8641
E,0.9249,1.0000,0.9591,1.0000,0.8293
E,0.9202,1.0000,0.9207,1.0000,0.8815
E,0.8873,1.0000,0.9182,1.0000,0.8537
E,0.9343,1.0000,0.9540,1.0000,0.8432
E,0.9296,1.0000,0.9412,1.0000,0.8641
E,0.9155,1.0000,0.9054,1.0000,0.8293
E,0.9437,1.0000,0.9156,1.0000,0.8397
E,0.8685,1.0000,0.9488,1.0000,0.8223
E,0.9014,1.0000,0.9437,1.0000,0.8537
E,0.9014,1.0000,0.9130,1.0000,0.8293
E,0.9484,1.0000,0.9207,1.0000,0.8397
E,0.9249,1.0000,0.9463,1.0000,0.8502
E,0.8873,1.0000,0.9309,1.0000,0.8223
E,0.8967,1.0000,0.9437,1.0000,0.8362
E,0.9108,1.0000,0.9258,1.0000,0.8362
E,0.9577,1.0000,0.9514,1.0000,0.8258
E,0.9296,1.0000,0.9361,1.0000,0.8397
E,0.9812,1.0000,0.9514,1.0000,0.8397
E,0.8873,1.0000,0.9437,1.0000,0.8328
E,0.8779,1.0000,0.9463,1.0000,0.8188
E,0.9202,1.0000,0.9361,1.0000,0.8328
E,0.8920,1.0000,0.9514,1.0000,0.8258
E,0.8779,1.0000,0.9233,1.0000,0.8293
E,0.8826,1.0000,0.9258,1.0000,0.8467
E,0.8920,1.0000,0.9233,1.0000,0.8153
E,0.9202,1.0000,0.9207,1.0000,0.8258
E,0.8826,1.0000,0.9463,1.0000,0.8746
E,0.8779,1.0000,0.9335,1.0000,0.8467
E,0.8826,1.0000,0.9488,1.0000,0.8397
E,0.9577,1.0000,0.9309,1.0000,0.8537
E,0.8779,1.0000,0.9591,1.0000,0.8676
E,0.8779,1.0000,0.9463,1.0000,0.9233
E,0.9061,1.0000,0.9770,1.0000,0.8780
E,0.9014,1.0000,0.9463,1.0000,0.9094
E,0.9061,1.0000,0.9847,1.0000,0.8502
E,0.8967,1.0000,0.9770,1.0000,0.8885
E,0.9061,1.0000,0.9821,1.0000,0.8885
E,0.8873,1.0000,0.9668,1.0000,0.8502
E,0.8826,1.0000,0.9821,1.0000,0.9199
E,0.8638,1.0000,0.9540,1.0000,0.9059
E,0.9014,1.0000,0.9591,1.0000,0.8780
E,0.8779,1.0000,0.9540,1.0000,0.8815
E,0.8685,1.0000,0.9412,1.0000,0.8537
E,0.8779,1.0000,0.9207,1.0000,0.8641
E,0.9014,1.0000,0.9591,1.0000,0.8955
E,0.8873,1.0000,0.9616,1.0000,0.8641
E,0.9296,1.0000,0.9693,1.0000,0.8711
E,0.8826,1.0000,0.9565,1.0000,0.8293
E,0.9014,1.0000,0.9488,1.0000,0.8467
E,0.8779,1.0000,0.9693,1.0000,0.8641
E,0.9014,1.0000,0.9693,1.0000,0.8780
E,0.8920,1.0000,0.9591,1.0000,0.8571
E,0.8685,1.0000,0.9284,1.0000,0.8885
E,0.9202,1.0000,0.9591,1.0000,0.8293
E,0.8685,1.0000,0.9591,1.0000,0.8537
E,0.8685,1.0000,0.9642,1.0000,0.8606
E,0.8826,1.0000,0.9540,1.0000,0.8606
E,0.8920,1.0000,0.9182,1.0000,0.8397
E,0.8873,1.0000,0.9770,1.0000,0.8606
E,0.8920,1.0000,0.9591,1.0000,0.8746
E,0.9014,1.0000,0.9309,1.0000,0.8467
E,0.9249,1.0000,0.9591,1.0000,0.8746
E,0.8592,1.0000,0.9540,1.0000,0.8328
E,0.9343,1.0000,0.9565,1.0000,0.8362
E,0.9061,1.0000,0.9540,1.0000,0.8606
E,0.9014,1.0000,0.9258,1.0000,0.8432
E,0.8779,1.0000,0.9616,1.0000,0.8606
E,0.9014,1.0000,0.9668,1.0000,0.8780
E,0.8779,1.0000,0.9488,1.0000,0.8467
E,0.9108,1.0000,0.9591,1.0000,0.8676
E,0.8920,1.0000,0.9591,1.0000,0.8850
E,0.8826,1.0000,0.9591,1.0000,0.8746
E,0.9249,1.0000,0.9642,1.0000,0.8850
E,0.8779,1.0000,0.9744,1.0000,0.9233
E,0.8779,1.0000,0.9668,1.0000,0.8502
E,0.9484,1.0000,0.9770,1.0000,0.8815
E,0.8779,1.0000,0.9540,1.0000,0.8676
E,0.8779,1.0000,0.9616,1.0000,0.8362
E,0.8779,1.0000,0.9437,1.0000,0.8850
E,0.9014,1.0000,0.9591,1.0000,0.8676
E,0.9014,1.0000,0.9591,1.0000,0.8815
E,0.8873,1.0000,0.9591,1.0000,0.8746
E,0.8779,1.0000,0.9540,1.0000,0.8885
E,0.8920,1.0000,0.9488,1.0000,0.8920
E,0.8779,1.0000,0.9693,1.0000,0.8780
E,0.8779,1.0000,0.9335,1.0000,0.8746
E,0.9202,1.0000,0.9591,1.0000,0.8780
E,0.8826,1.0000,0.9591,1.0000,0.8606
E,0.9014,1.0000,0.9616,1.0000,0.8502
E,0.9014,1.0000,0.9565,1.0000,0.8746
E,0.8638,1.0000,0.9361,1.0000,0.8641
E,0.8873,1.0000,0.9463,1.0000,0.8328
E,0.8873,1.0000,0.9770,1.0000,0.8537
E,0.8967,1.0000,0.9335,1.0000,0.8467
E,0.8779,1.0000,0.9719,1.0000,0.8780
E,0.6526,1.0000,1.0000,1.0000,0.8084
E,0.6385,1.0000,1.0000,1.0000,0.8153
E,0.6197,1.0000,1.0000,1.0000,0.7770
E,0.6526,1.0000,1.0000,1.0000,0.8258
E,0.5915,1.0000,1.0000,1.0000,0.8293
E,0.6667,1.0000,0.9898,1.0000,0.8049
E,0.6667,1.0000,1.0000,1.0000,0.8293
E,0.6432,1.0000,1.0000,1.0000,0.7840
E,0.5915,1.0000,1.0000,1.0000,0.8293
E,0.6103,1.0000,1.0000,1.0000,0.8467
E,0.6479,1.0000,1.0000,1.0000,0.8362
E,0.6103,1.0000,1.0000,1.0000,0.8502
E,0.5775,1.0000,1.0000,1.0000,0.8293
E,0.5915,1.0000,1.0000,1.0000,0.8467
E,0.6714,1.0000,1.0000,1.0000,0.8293
E,0.6854,1.0000,1.0000,1.0000,0.8537
E,0.6291,1.0000,0.9949,1.0000,0.8258
E,0.5915,1.0000,0.9719,1.0000,0.8293
E,0.6291,1.0000,0.9974,1.0000,0.8223
E,0.6385,1.0000,1.0000,1.0000,0.8293
E,0.6479,1.0000,0.9974,1.0000,0.8293
E,0.6197,1.0000,1.0000,1.0000,0.8293
E,0.6056,1.0000,0.9872,1.0000,0.8293
E,0.6526,1.0000,0.9872,1.0000,0.8467
E,0.6385,1.0000,0.9974,1.0000,0.8258
E,0.6056,1.0000,0.9923,1.0000,0.8537
E,0.6385,1.0000,1.0000,1.0000,0.8049
E,0.6385,1.0000,0.9949,1.0000,0.8362
E,0.6479,1.0000,0.9821,1.0000,0.8328
E,0.7089,1.0000,0.9898,1.0000,0.8153
E,0.6948,1.0000,1.0000,1.0000,0.8676
E,0.6009,1.0000,1.0000,1.0000,0.8676
E,0.5681,1.0000,1.0000,1.0000,0.8746
E,0.5399,1.0000,1.0000,1.0000,0.8641
E,0.5728,1.0000,1.0000,1.0000,0.8780
E,0.5681,1.0000,1.0000,1.0000,0.8293
E,0.5728,1.0000,0.9847,1.0000,0.8188
E,0.5446,1.0000,1.0000,1.0000,0.8049
E,0.5399,1.0000,1.0000,1.0000,0.8049
E,0.5915,1.0000,1.0000,1.0000,0.8293
E,0.6009,1.0000,1.0000,1.0000,0.8153
E,0.7183,1.0000,1.0000,1.0000,0.7909
E,0.6197,1.0000,0.9974,1.0000,0.7840
E,0.6432,1.0000,0.9974,1.0000,0.7979
E,0.6573,1.0000,1.0000,1.0000,0.8188
E,0.6667,1.0000,1.0000,1.0000,0.8258
E,0.6761,1.0000,0.9872,1.0000,0.8328
E,0.6197,1.0000,0.9770,1.0000,0.8293
E,0.6808,1.0000,0.9974,1.0000,0.8293
E,0.6620,1.0000,0.9821,1.0000,0.8606
E,0.6385,1.0000,1.0000,1.0000,0.8920
E,0.6620,1.0000,1.0000,1.0000,0.8676
E,0.6620,1.0000,1.0000,1.0000,0.8397
E,0.6526,1.0000,1.0000,1.0000,0.8746
E,0.6761,1.0000,0.9923,1.0000,0.8885
E,0.6385,1.0000,0.9949,1.0000,0.8815
E,0.6948,1.0000,0.9974,1.0000,0.8711
E,0.6714,1.0000,0.9974,1.0000,0.8362
E,0.7136,1.0000,1.0000,1.0000,0.8397
E,0.6761,1.0000,1.0000,1.0000,0.8537
E,0.6620,1.0000,0.9923,1.0000,0.8397
E,0.6291,1.0000,1.0000,1.0000,0.8397
E,0.6432,1.0000,1.0000,1.0000,0.8153
E,0.5822,1.0000,1.0000,1.0000,0.8397
E,0.6573,1.0000,1.0000,1.0000,0.8293
E,0.6385,1.0000,0.9847,1.0000,0.8397
E,0.6103,1.0000,1.0000,1.0000,0.8467
E,0.5775,1.0000,1.0000,1.0000,0.8676
E,0.6573,1.0000,0.9974,1.0000,0.8258
E,0.6197,1.0000,1.0000,1.0000,0.8397
E,0.6103,1.0000,1.0000,1.0000,0.8676
E,0.6385,1.0000,0.9898,1.0000,0.8223
E,0.6103,1.0000,0.9923,1.0000,0.8397
E,0.5822,1.0000,1.0000,1.0000,0.7979
E,0.6667,1.0000,0.9949,1.0000,0.8328
E,0.6479,1.0000,0.9821,1.0000,0.8118
E,0.6808,1.0000,0.9616,1.0000,0.8049
E,0.6948,1.0000,0.9770,1.0000,0.8118
E,0.6948,1.0000,1.0000,1.0000,0.8188
E,0.6432,1.0000,0.9821,1.0000,0.8293
E,0.6667,1.0000,0.9821,1.0000,0.8223
E,0.6432,1.0000,0.9744,1.0000,0.7666
E,0.6103,1.0000,0.9770,1.0000,0.8084
E,0.6244,1.0000,0.9898,1.0000,0.7944
E,0.6714,1.0000,0.9795,1.0000,0.7909
E,0.6948,1.0000,0.9744,1.0000,0.8223
E,0.6432,1.0000,1.0000,1.0000,0.8328
E,0.6620,1.0000,1.0000,1.0000,0.7770
E,0.5822,1.0000,1.0000,1.0000,0.8223
E,0.6620,1.0000,1.0000,1.0000,0.8223
E,0.6479,1.0000,0.9770,1.0000,0.7840
E,0.5915,1.0000,0.9719,1.0000,0.7944
E,0.6009,1.0000,1.0000,1.0000,0.8049
E,0.5962,1.0000,1.0000,1.0000,0.8188
E,0.6056,1.0000,1.0000,1.0000,0.7700
E,0.5915,1.0000,1.0000,1.0000,0.7631
E,0.6291,1.0000,0.9591,1.0000,0.7909
E,0.6667,1.0000,1.0000,1.0000,0.8014
E,0.6244,1.0000,0.9974,1.0000,0.8049
E,0.6526,1.0000,1.0000,1.0000,0.7631
E,0.6197,1.0000,0.9719,1.0000,0.7979
E,0.6385,1.0000,0.9693,1.0000,0.7875
E,0.6009,1.0000,0.9974,1.0000,0.7944
E,0.6667,1.0000,1.0000,1.0000,0.8502
E,0.6338,1.0000,1.0000,1.0000,0.7909
E,0.6056,1.0000,1.0000,1.0000,0.7909
E,0.6385,1.0000,1.0000,1.0000,0.8293
E,0.6573,1.0000,0.9719,1.0000,0.7735
E,0.6526,1.0000,0.9795,1.0000,0.8188
E,0.6620,1.0000,1.0000,1.0000,0.7875
E,0.5915,1.0000,0.9616,1.0000,0.8118
E,0.5822,1.0000,0.9949,1.0000,0.8188
E,0.6197,1.0000,1.0000,1.0000,0.7735
E,0.6761,1.0000,0.9744,1.0000,0.7700
E,0.6291,1.0000,0.9744,1.0000,0.7979
E,0.6573,1.0000,0.9770,1.0000,0.7805
E,0.6056,1.0000,1.0000,1.0000,0.7979
E,0.6244,1.0000,0.9540,1.0000,0.7700
E,0.6197,1.0000,0.9719,1.0000,0.8188
E,0.5915,1.0000,0.9616,1.0000,0.7700
E,0.6385,1.0000,0.9949,1.0000,0.7422
E,0.6291,1.0000,0.9668,1.0000,0.7666
E,0.6432,1.0000,0.9949,1.0000,0.8049
E,0.5869,1.0000,1.0000,1.0000,0.7979
E,0.6244,1.0000,0.9616,1.0000,0.8049
E,0.6291,1.0000,0.9974,1.0000,0.7526
E,0.6103,1.0000,0.9463,1.0000,0.7700
E,0.6995,1.0000,0.9872,1.0000,0.8084
E,0.6291,1.0000,0.9974,1.0000,0.8397
E,0.6385,1.0000,1.0000,1.0000,0.8502
E,0.6009,1.0000,0.9591,1.0000,0.8467
E,0.6197,1.0000,0.9591,1.0000,0.8293
E,0.6667,1.0000,0.9949,1.0000,0.8432
E,0.6479,1.0000,0.9821,1.0000,0.8397
E,0.6432,1.0000,0.9872,1.0000,0.8153
E,0.5822,1.0000,0.9642,1.0000,0.7666
E,0.5775,1.0000,0.9744,1.0000,0.8118
E,0.5915,1.0000,0.9668,1.0000,0.7944
E,0.5915,1.0000,0.9770,1.0000,0.8362
E,0.5915,1.0000,0.9642,1.0000,0.7944
E,0.5775,1.0000,0.9847,1.0000,0.7979
E,0.6103,1.0000,0.9744,1.0000,0.7805
E,0.6103,1.0000,0.9591,1.0000,0.8258
E,0.6197,1.0000,0.9719,1.0000,0.7944
E,0.6479,1.0000,0.9668,1.0000,0.8118
E,0.5634,1.0000,0.9949,1.0000,0.8118
E,0.6009,1.0000,0.9591,1.0000,0.8049
E,0.5915,1.0000,0.9616,1.0000,0.8049
E,0.5822,1.0000,1.0000,1.0000,0.7909
E,0.6056,1.0000,0.9872,1.0000,0.8153
E,1.0000,1.0000,0.9028,1.0000,1.0000
E,1.0000,1.0000,0.9258,1.0000,1.0000
E,1.0000,1.0000,0.9233,1.0000,1.0000
E,1.0000,1.0000,0.9309,1.0000,1.0000
E,0.9765,1.0000,0.9156,1.0000,1.0000
E,1.0000,1.0000,0.9105,1.0000,1.0000
E,1.0000,1.0000,0.8926,1.0000,1.0000
E,0.9671,1.0000,0.9207,1.0000,1.0000
E,0.9624,1.0000,0.9003,1.0000,1.0000
E,0.9812,1.0000,0.9207,1.0000,1.0000
E,0.9671,1.0000,0.9412,1.0000,1.0000
E,0.9812,1.0000,0.9207,1.0000,1.0000
E,0.9437,1.0000,0.8951,1.0000,1.0000
E,1.0000,1.0000,0.9130,1.0000,1.0000
E,1.0000,1.0000,0.9233,1.0000,1.0000
E,0.9765,1.0000,0.9335,1.0000,1.0000
E,0.9953,1.0000,0.8798,1.0000,1.0000
E,1.0000,1.0000,0.9233,1.0000,1.0000
E,1.0000,1.0000,0.9156,1.0000,1.0000
E,1.0000,1.0000,0.9105,1.0000,1.0000
E,0.9577,1.0000,0.9540,1.0000,1.0000
E,1.0000,1.0000,0.9207,1.0000,1.0000
E,1.0000,1.0000,0.9361,1.0000,1.0000
E,0.9437,1.0000,0.9003,1.0000,1.0000
E,0.9296,1.0000,0.9258,1.0000,1.0000
E,1.0000,1.0000,0.8900,1.0000,1.0000
E,1.0000,1.0000,0.9412,1.0000,1.0000
E,0.9577,1.0000,0.9591,1.0000,1.0000
E,0.9953,1.0000,0.8900,1.0000,1.0000
E,0.9437,1.0000,0.9207,1.0000,1.0000
E,0.9671,1.0000,0.9156,1.0000,1.0000
E,0.9624,1.0000,0.8772,1.0000,1.0000
E,0.9296,1.0000,0.9003,1.0000,1.0000
E,0.9577,1.0000,0.8824,1.0000,1.0000
E,0.9531,1.0000,0.9054,1.0000,0.9895
E,0.9014,1.0000,0.8900,1.0000,1.0000
E,0.9437,1.0000,0.8875,1.0000,1.0000
E,0.9484,1.0000,0.9207,1.0000,0.9965
E,0.9624,1.0000,0.9028,1.0000,0.9895
E,0.9484,1.0000,0.8849,1.0000,0.9930
E,0.9718,1.0000,0.8798,1.0000,0.9686
E,0.9484,1.0000,0.9028,1.0000,0.9756
E,0.9812,1.0000,0.9003,1.0000,0.9930
E,0.9671,1.0000,0.8772,1.0000,1.0000
E,0.9671,1.0000,0.9309,1.0000,0.9582
E,1.0000,1.0000,0.9003,1.0000,0.9791
E,0.9577,1.0000,0.9130,1.0000,0.9756
E,0.8967,1.0000,0.9003,1.0000,0.9965
E,0.9390,1.0000,0.8849,1.0000,0.9617
E,0.9296,1.0000,0.9207,1.0000,0.9721
E,0.9061,1.0000,0.9079,1.0000,0.9582
E,0.9437,1.0000,0.8926,1.0000,0.9652
E,0.9390,1.0000,0.8849,1.0000,0.9791
E,0.9624,1.0000,0.8772,1.0000,0.9930
E,0.9437,1.0000,0.8747,1.0000,0.9791
E,1.0000,1.0000,0.8772,1.0000,0.9652
E,0.9765,1.0000,0.8798,1.0000,0.9582
E,0.9390,1.0000,0.8951,1.0000,1.0000
E,0.9531,1.0000,0.8670,1.0000,0.9756
E,0.9577,1.0000,0.9207,1.0000,0.9721
E,0.9953,1.0000,0.9105,1.0000,0.9617
E,0.9953,1.0000,0.9258,1.0000,0.9930
E,1.0000,1.0000,0.8951,1.0000,0.9791
E,1.0000,1.0000,0.9156,1.0000,1.0000
E,0.9812,1.0000,0.9105,1.0000,0.9930
E,1.0000,1.0000,0.8619,1.0000,0.9895
E,1.0000,1.0000,0.8721,1.0000,0.9965
E,0.9906,1.0000,0.9182,1.0000,0.9965
E,1.0000,1.0000,0.8900,1.0000,0.9652
E,1.0000,1.0000,0.8926,1.0000,1.0000
E,0.9765,1.0000,0.8875,1.0000,0.9895
E,1.0000,1.0000,0.8875,1.0000,0.9965
E,0.9531,1.0000,0.8951,1.0000,1.0000
E,0.9624,1.0000,0.8721,1.0000,1.0000
E,0.9859,1.0000,0.8619,1.0000,1.0000
E,1.0000,1.0000,0.9156,1.0000,0.9895
E,0.9577,1.0000,0.9130,1.0000,1.0000
E,0.9859,1.0000,0.8951,1.0000,1.0000
E,0.9577,1.0000,0.8849,1.0000,1.0000
E,0.9531,1.0000,0.8798,1.0000,0.9895
E,0.9484,1.0000,0.8772,1.0000,0.9861
E,0.9484,1.0000,0.8824,1.0000,1.0000
E,0.9671,1.0000,0.8772,1.0000,0.9617
E,0.9531,1.0000,0.8798,1.0000,0.9443
E,0.8920,1.0000,0.8875,1.0000,0.9477
E,0.9812,1.0000,0.9003,1.0000,0.9512
E,0.9765,1.0000,0.8772,1.0000,0.9721
E,0.9108,1.0000,0.8645,1.0000,0.9443
E,0.9108,1.0000,0.8772,1.0000,0.9443
E,0.9437,1.0000,0.9054,1.0000,0.9721
E,0.9249,1.0000,0.9028,1.0000,0.9756
E,0.9202,1.0000,0.8875,1.0000,0.9617
E,0.9202,1.0000,0.8696,1.0000,0.9895
E,0.9812,1.0000,0.8900,1.0000,0.9582
E,0.9343,1.0000,0.8645,1.0000,0.9477
E,0.9531,1.0000,0.9054,1.0000,0.9373
E,0.9014,1.0000,0.8440,1.0000,0.9617
E,0.9531,1.0000,0.8977,1.0000,0.9443
E,0.9531,1.0000,0.8772,1.0000,0.9303
E,0.9390,1.0000,0.8747,1.0000,0.9373
E,0.9249,1.0000,0.8747,1.0000,0.9408
E,0.8920,1.0000,0.8619,1.0000,0.9477
E,0.9296,1.0000,0.8747,1.0000,0.9512
E,0.9484,1.0000,0.8772,1.0000,0.9652
E,0.9484,1.0000,0.8542,1.0000,0.9443
E,0.9296,1.0000,0.8414,1.0000,0.9861
E,0.9390,1.0000,0.8747,1.0000,0.9652
E,0.9296,1.0000,0.8491,1.0000,0.9443
E,0.9296,1.0000,0.9003,1.0000,0.9477
E,0.9437,1.0000,0.8721,1.0000,0.9443
E,0.9014,1.0000,0.8593,1.0000,0.9164
E,0.9624,1.0000,0.8849,1.0000,0.9652
E,0.9531,1.0000,0.8951,1.0000,0.9164
E,0.9531,1.0000,0.8772,1.0000,0.9199
E,0.9061,1.0000,0.8645,1.0000,0.9512
E,0.9437,1.0000,0.8772,1.0000,0.9477
E,0.9202,1.0000,0.8875,1.0000,0.9408
E,0.9249,1.0000,0.8696,1.0000,0.9408
E,0.9343,1.0000,0.8798,1.0000,0.9024
E,0.9624,1.0000,0.8645,1.0000,0.9408
E,0.9296,1.0000,0.8440,1.0000,0.9233
E,0.9202,1.0000,0.8645,1.0000,0.9233
E,0.9390,1.0000,0.8849,1.0000,0.8850
E,0.9202,1.0000,0.8798,1.0000,0.9094
E,0.9390,1.0000,0.8491,1.0000,0.8955
E,0.9014,1.0000,0.8721,1.0000,0.9233
E,0.8779,1.0000,0.8645,1.0000,0.8920
E,0.9202,1.0000,0.8747,1.0000,0.8955
E,0.9014,1.0000,0.8645,1.0000,0.9233
E,0.8451,1.0000,0.8414,1.0000,0.9373
